price,freight_value,payment_type,payment_value,customer_state,mes_compra
37.0,15.36,credit_card,52.36,MS,8
39.0,7.78,boleto,46.78,SP,2
28.0,12.86,credit_card,40.86,SP,8
159.99,7.98,credit_card,167.97,SP,5
159.99,19.81,credit_card,179.8,PE,5
159.99,16.0,credit_card,175.99,PR,5
199.99,19.28,credit_card,219.27,MG,5
69.99,22.42,credit_card,92.41,BA,8
99.99,18.8,boleto,118.79,PR,6
199.99,20.31,credit_card,220.3,PE,7
159.99,19.22,credit_card,179.21,MG,7
99.99,5.24,voucher,267.52,PR,8
99.99,5.24,credit_card,16.4,PR,8
149.0,29.69,voucher,267.52,PR,8
149.0,29.69,credit_card,16.4,PR,8
199.99,16.28,credit_card,216.27,MG,4
159.99,16.0,boleto,175.99,RS,5
199.99,14.06,credit_card,214.05,SP,7
95.9,7.93,credit_card,103.83,SP,8
95.9,7.93,credit_card,103.83,SP,8
95.9,7.93,credit_card,103.83,SP,8
15.9,18.23,debit_card,34.13,ES,6
15.9,17.06,credit_card,32.96,MT,6
24.9,15.23,boleto,40.13,MG,4
24.9,15.23,credit_card,40.13,RS,4
24.9,7.39,credit_card,32.29,SP,3
27.9,18.3,credit_card,46.2,SC,7
37.9,11.15,credit_card,49.05,SP,5
27.9,18.3,credit_card,46.2,MG,8
13.9,7.39,credit_card,21.29,SP,4
13.9,25.63,credit_card,39.53,PA,1
44.9,15.41,credit_card,60.31,GO,8
44.9,15.1,credit_card,60.0,MG,2
53.9,18.18,boleto,72.08,MG,8
15.9,7.39,credit_card,23.29,SP,4
13.9,15.23,boleto,29.13,RJ,6
13.9,18.23,voucher,32.13,MG,7
44.9,37.22,credit_card,82.12,PE,8
53.9,14.47,credit_card,68.37,SP,4
34.9,18.23,credit_card,53.13,RJ,3
34.9,15.23,credit_card,50.13,MS,4
21.9,12.81,credit_card,34.71,MG,8
14.9,12.79,credit_card,27.69,MG,3
53.9,11.73,credit_card,65.63,SP,2
34.9,18.23,credit_card,53.13,SC,4
20.9,37.04,credit_card,57.94,PE,5
27.9,18.3,credit_card,46.2,MG,8
24.9,7.39,credit_card,32.29,SP,4
33.9,18.34,credit_card,52.24,SC,7
229.9,24.41,credit_card,254.31,GO,6
14.9,7.39,credit_card,22.29,SP,3
53.9,12.68,credit_card,66.58,SP,7
33.9,7.39,credit_card,41.29,SP,6
53.9,11.73,credit_card,65.63,SP,2
278.9,24.01,credit_card,605.82,PE,3
278.9,24.01,credit_card,605.82,PE,3
15.9,14.1,credit_card,30.0,MG,2
49.9,15.45,credit_card,65.35,MG,7
49.9,37.26,credit_card,87.16,BA,7
69.9,20.22,voucher,20.0,GO,6
69.9,20.22,voucher,20.0,GO,6
69.9,20.22,voucher,10.12,GO,6
69.9,20.22,voucher,20.0,GO,6
69.9,20.22,voucher,20.0,GO,6
26.9,15.29,boleto,42.19,SP,8
59.9,14.58,credit_card,74.48,RJ,8
48.9,16.53,voucher,25.0,DF,8
48.9,16.53,voucher,15.43,DF,8
48.9,16.53,voucher,25.0,DF,8
74.9,34.6,credit_card,109.5,MG,7
49.9,18.45,boleto,136.7,SP,8
49.9,18.45,boleto,136.7,SP,8
49.9,8.69,credit_card,58.59,RJ,7
98.9,23.23,credit_card,244.26,SP,5
98.9,23.23,credit_card,244.26,SP,5
98.9,23.45,credit_card,122.35,SP,7
49.9,18.45,credit_card,68.35,SP,8
149.9,18.85,credit_card,168.75,MG,8
39.9,50.85,credit_card,90.75,PB,4
8.9,7.87,credit_card,16.77,SP,5
8.9,7.71,boleto,33.22,SP,5
8.9,7.71,boleto,33.22,SP,5
8.9,7.71,voucher,16.61,SP,5
95.55,9.4,credit_card,104.95,SP,5
94.0,13.1,credit_card,107.1,SP,6
18.9,7.71,credit_card,26.61,SP,5
24.9,7.71,credit_card,32.61,SP,5
31.9,12.79,boleto,44.69,MG,6
38.95,18.37,credit_card,171.96,PR,7
38.95,18.37,credit_card,171.96,PR,7
38.95,18.37,credit_card,171.96,PR,7
59.9,9.26,credit_card,69.16,SP,5
156.9,20.07,credit_card,176.97,RJ,5
39.9,7.71,boleto,47.61,SP,5
82.99,23.38,voucher,84.99,RS,6
82.99,23.38,credit_card,21.38,RS,6
230.0,28.56,debit_card,258.56,BA,7
100.8,58.9,credit_card,159.7,SP,1
37.8,33.71,voucher,6.45,SP,1
37.8,33.71,voucher,65.06,SP,1
47.25,23.12,credit_card,70.37,MG,5
37.8,33.71,credit_card,71.51,SP,1
62.5,22.19,credit_card,84.69,MG,7
126.0,45.38,boleto,171.38,MG,3
99.0,98.06,boleto,197.06,RJ,3
99.0,56.99,credit_card,155.99,MG,1
70.0,25.64,credit_card,95.64,MG,3
52.0,28.67,credit_card,80.67,MG,3
52.0,25.98,boleto,77.98,MG,1
5.2,14.08,boleto,38.56,MG,1
5.2,14.08,boleto,38.56,MG,1
36.0,23.15,boleto,118.3,MG,2
36.0,23.15,boleto,118.3,MG,2
140.0,96.55,credit_card,236.55,BA,2
4.5,17.6,credit_card,44.2,SP,2
4.5,17.6,credit_card,44.2,SP,2
46.0,7.39,credit_card,53.39,SP,3
46.0,18.23,credit_card,64.23,RS,3
46.0,15.23,credit_card,61.23,PR,3
46.0,7.39,credit_card,106.78,SP,3
46.0,7.39,credit_card,106.78,SP,3
46.0,15.1,boleto,61.1,MG,1
46.0,7.39,boleto,53.39,SP,3
46.0,15.1,boleto,61.1,RJ,2
24.0,7.78,credit_card,31.78,SP,1
33.9,12.79,credit_card,46.69,SP,3
36.9,18.23,boleto,55.13,MG,4
36.9,12.79,credit_card,49.69,MG,5
36.9,7.39,boleto,44.29,SP,4
36.9,15.23,credit_card,52.13,MG,4
18.0,7.39,credit_card,25.39,SP,7
12.5,11.85,credit_card,4.35,SP,1
12.5,11.85,voucher,20.0,SP,1
14.2,7.39,credit_card,21.59,SP,4
14.2,18.23,credit_card,32.43,MG,3
14.2,7.39,boleto,21.59,SP,3
60.0,7.68,credit_card,67.68,SP,8
30.48,7.39,credit_card,37.87,SP,5
14.2,7.39,boleto,21.59,SP,4
68.4,7.39,credit_card,75.79,SP,5
149.9,27.35,credit_card,177.25,GO,7
269.7,15.98,credit_card,285.68,SP,3
249.0,29.12,credit_card,556.24,BA,3
249.0,29.12,credit_card,556.24,BA,3
199.88,13.3,credit_card,213.18,SP,5
219.22,12.16,credit_card,231.38,SP,5
219.22,12.16,boleto,231.38,SP,4
298.0,21.58,credit_card,319.58,SC,1
119.77,21.48,boleto,141.25,SP,8
149.0,43.45,boleto,192.45,RO,1
299.3,28.42,boleto,327.72,MG,2
349.0,23.52,boleto,372.52,RJ,3
132.9,14.51,credit_card,147.41,SP,7
30.09,42.49,credit_card,72.58,BA,7
30.09,23.01,credit_card,53.1,MG,7
67.9,37.85,boleto,105.75,RS,6
170.0,40.4,credit_card,210.4,GO,8
24.12,26.94,credit_card,51.06,AL,6
27.97,18.0,credit_card,45.97,MG,7
24.12,20.12,credit_card,44.24,RS,6
24.12,11.43,credit_card,35.55,RJ,7
30.0,11.5,credit_card,41.5,RJ,8
34.0,11.5,credit_card,45.5,RJ,8
27.45,22.99,credit_card,50.44,MG,7
82.88,27.56,credit_card,110.44,SP,8
58.66,38.92,credit_card,97.58,RS,6
80.0,14.15,credit_card,94.15,RJ,8
48.94,21.64,credit_card,70.58,SP,8
16.22,19.32,boleto,35.54,MG,7
36.99,7.39,credit_card,44.38,SP,4
24.99,8.72,credit_card,33.71,SP,2
39.9,18.23,credit_card,58.13,MG,5
69.9,7.39,credit_card,77.29,SP,5
55.7,7.39,credit_card,315.45,SP,5
55.7,7.39,credit_card,315.45,SP,5
55.7,7.39,credit_card,315.45,SP,5
55.7,7.39,credit_card,315.45,SP,5
55.7,7.39,credit_card,315.45,SP,5
59.9,18.3,credit_card,78.2,SC,4
59.9,18.3,credit_card,156.4,PR,4
59.9,18.3,credit_card,156.4,PR,4
58.9,7.39,credit_card,66.29,SP,4
49.9,15.23,credit_card,65.13,SP,5
39.0,22.99,boleto,61.99,GO,6
39.0,22.2,boleto,61.2,MG,6
39.0,9.44,credit_card,48.44,SC,5
39.0,15.37,credit_card,54.37,SP,8
65.0,22.39,credit_card,87.39,MG,7
26.4,19.1,credit_card,45.5,DF,7
26.4,15.29,credit_card,41.69,RS,7
26.4,15.29,credit_card,41.69,SP,6
26.4,18.29,credit_card,44.69,RS,8
26.4,15.29,credit_card,41.69,PR,7
26.4,15.29,boleto,41.69,SP,7
26.4,22.12,boleto,48.52,MG,7
26.4,15.29,credit_card,82.87,SP,7
25.9,15.28,credit_card,82.87,SP,7
29.9,17.06,voucher,3.05,RJ,5
29.9,17.06,voucher,43.91,RJ,5
29.9,18.23,boleto,48.13,SP,6
83.0,16.77,credit_card,99.77,RS,7
79.0,16.74,credit_card,95.74,SP,7
83.0,23.73,credit_card,106.73,MG,8
79.0,16.74,credit_card,95.74,SP,6
79.0,23.7,credit_card,102.7,MG,6
83.0,9.89,credit_card,92.89,SC,7
26.9,15.29,credit_card,126.57,SP,6
26.9,15.29,credit_card,126.57,SP,6
26.9,15.29,credit_card,126.57,SP,6
139.0,29.23,credit_card,336.46,DF,5
139.0,29.23,credit_card,336.46,DF,5
139.0,23.51,credit_card,162.51,SP,5
139.0,23.51,credit_card,162.51,SP,5
139.0,20.7,credit_card,159.7,MG,6
139.0,75.54,credit_card,261.09,RS,6
39.0,7.55,credit_card,261.09,RS,6
25.9,15.23,credit_card,41.13,SP,5
25.9,12.81,credit_card,372.18,SP,7
289.9,43.57,credit_card,372.18,SP,7
25.9,18.28,credit_card,44.18,SP,8
42.0,10.0,credit_card,103.99,RJ,8
42.0,10.0,credit_card,103.99,RJ,8
39.0,18.23,boleto,57.23,PR,6
39.0,22.2,boleto,61.2,MG,7
39.0,15.23,credit_card,108.46,SP,5
39.0,15.23,credit_card,108.46,SP,5
39.0,18.37,credit_card,57.37,SP,8
23.9,19.04,credit_card,42.94,ES,5
14.9,15.23,credit_card,60.26,SP,5
14.9,15.23,credit_card,60.26,SP,5
44.0,81.69,credit_card,125.69,CE,6
44.0,13.61,boleto,57.61,SC,5
48.0,19.53,credit_card,67.53,SP,8
36.9,15.36,credit_card,52.26,SP,8
36.9,15.36,credit_card,52.26,SP,8
46.9,18.43,boleto,65.33,SP,7
47.9,18.23,boleto,66.13,PR,6
44.9,23.46,credit_card,68.36,MG,8
37.9,16.32,credit_card,54.22,SP,5
39.9,35.9,credit_card,75.8,CE,5
39.9,18.28,credit_card,58.18,RJ,5
63.0,19.63,credit_card,82.63,PR,8
63.0,16.63,credit_card,79.63,SP,8
44.9,16.5,credit_card,61.4,RS,6
38.9,18.37,credit_card,57.27,SP,6
25.9,15.28,boleto,41.18,SP,7
25.9,17.06,credit_card,42.96,MG,6
25.9,15.23,credit_card,41.13,SP,5
149.0,19.95,debit_card,168.95,DF,7
36.5,23.06,credit_card,59.56,SP,8
36.5,23.06,credit_card,59.56,SP,7
21.5,33.53,credit_card,55.03,AM,7
21.5,18.25,credit_card,39.75,SP,6
21.5,15.23,credit_card,73.46,PR,6
21.5,15.23,credit_card,73.46,PR,6
26.9,22.91,credit_card,49.81,GO,8
32.9,18.23,credit_card,102.26,RS,6
32.9,18.23,credit_card,102.26,RS,6
32.9,15.23,credit_card,48.13,SP,6
15.9,18.23,boleto,34.13,SP,5
69.0,16.45,credit_card,85.45,SP,6
79.0,12.28,credit_card,91.28,SC,8
79.0,18.35,credit_card,97.35,SP,8
199.0,45.38,boleto,244.38,SP,8
79.0,22.26,credit_card,101.26,MG,6
149.9,16.68,credit_card,166.58,SP,2
149.9,31.7,credit_card,181.6,BA,5
149.9,17.96,credit_card,167.86,SP,3
149.9,18.18,credit_card,336.16,SP,8
149.9,18.18,credit_card,336.16,SP,8
289.0,35.78,credit_card,324.78,DF,8
84.99,18.47,credit_card,103.46,PR,4
170.0,19.07,credit_card,189.07,RJ,4
170.0,13.63,credit_card,183.63,SP,4
49.99,18.23,credit_card,68.22,SC,4
44.99,23.93,credit_card,68.92,SP,8
44.99,23.93,credit_card,68.92,SP,7
40.0,23.89,credit_card,63.89,SP,7
84.99,23.54,debit_card,108.53,SP,7
34.99,18.23,credit_card,53.22,MG,5
29.1,21.5,credit_card,50.6,RJ,6
29.1,26.43,credit_card,55.53,MG,4
29.1,26.43,credit_card,55.53,SC,6
29.1,22.22,credit_card,51.32,BA,2
29.1,12.5,credit_card,41.6,SP,6
22.8,8.32,credit_card,31.12,SP,8
36.5,26.56,credit_card,63.06,RJ,7
36.5,12.43,credit_card,48.93,SP,6
36.5,13.08,boleto,49.58,SP,2
36.5,21.56,credit_card,58.06,ES,6
322.0,186.38,boleto,508.38,PR,3
659.0,53.14,credit_card,320.14,RS,2
659.0,53.14,credit_card,392.0,RS,2
649.0,73.76,credit_card,722.76,DF,2
609.0,66.94,credit_card,675.94,BA,2
569.0,103.37,credit_card,672.37,MG,5
569.0,92.43,credit_card,661.43,SP,5
559.0,127.41,boleto,686.41,PI,5
589.0,107.63,boleto,696.63,PE,3
609.0,101.19,credit_card,710.19,PA,2
559.0,69.22,credit_card,628.22,RJ,5
589.0,37.48,credit_card,626.48,SP,3
589.0,137.6,credit_card,726.6,CE,3
589.0,54.19,credit_card,643.19,MG,3
559.0,88.0,credit_card,647.0,DF,5
589.0,137.6,credit_card,726.6,CE,3
299.0,116.02,credit_card,415.02,SP,5
299.0,126.91,credit_card,851.82,PR,5
299.0,126.91,credit_card,851.82,PR,5
299.0,55.76,credit_card,354.76,SC,5
649.0,26.0,credit_card,675.0,PR,2
92.0,21.13,boleto,113.13,RS,2
92.0,21.13,boleto,113.13,RS,2
526.0,68.42,credit_card,594.42,SC,4
510.0,158.26,credit_card,668.26,SP,5
599.0,67.88,credit_card,666.88,SC,5
339.0,90.82,credit_card,429.82,SP,3
669.0,118.53,credit_card,787.53,MG,2
1390.0,15.09,credit_card,1543.25,SP,8
38.9,30.18,credit_card,1543.25,SP,8
38.9,30.18,credit_card,1543.25,SP,8
1005.55,57.54,credit_card,1063.09,AL,6
879.33,13.42,credit_card,892.75,SP,8
1502.93,17.78,credit_card,1520.71,SP,7
966.9,28.7,credit_card,995.6,BA,7
46.9,12.99,boleto,59.89,SP,8
59.9,13.08,credit_card,72.98,SP,7
59.9,12.86,credit_card,145.52,SP,4
59.9,12.86,credit_card,145.52,SP,4
59.9,13.98,credit_card,257.45,SP,5
95.7,13.98,credit_card,257.45,SP,5
59.9,13.99,credit_card,257.45,SP,5
46.9,18.43,credit_card,65.33,MG,8
59.9,12.86,credit_card,72.76,SP,4
46.9,12.99,credit_card,59.89,SP,8
59.9,12.86,credit_card,72.76,SP,5
59.9,12.86,credit_card,72.76,SP,4
59.9,18.3,boleto,78.2,RJ,5
59.9,15.17,credit_card,150.14,GO,1
59.9,15.17,credit_card,150.14,GO,1
59.9,15.17,credit_card,75.07,RJ,1
59.9,15.17,credit_card,150.14,SC,2
59.9,15.17,credit_card,150.14,SC,2
59.9,12.86,boleto,72.76,SP,4
59.9,15.17,boleto,75.07,RS,2
234.5,19.74,credit_card,254.24,SC,8
140.7,13.65,credit_card,154.35,SP,7
149.9,13.39,credit_card,163.29,SP,1
22.95,19.95,debit_card,42.9,SP,3
22.95,18.23,voucher,41.18,RJ,3
119.9,15.59,credit_card,135.49,RJ,2
51.6,19.33,credit_card,141.86,RJ,3
51.6,19.33,credit_card,141.86,RJ,3
12.0,12.69,credit_card,24.69,SP,1
1899.05,82.17,boleto,1981.22,PR,2
522.5,29.74,credit_card,552.24,RS,3
522.5,26.53,credit_card,549.03,MG,1
757.15,37.31,credit_card,1588.92,SC,7
757.15,37.31,credit_card,1588.92,SC,7
712.5,85.16,credit_card,797.66,GO,1
759.05,31.63,credit_card,790.68,PR,1
665.0,35.3,credit_card,700.3,MG,6
428.0,69.59,boleto,497.59,SP,7
460.0,47.68,credit_card,507.68,RS,1
460.0,77.8,credit_card,387.77,MG,4
460.0,77.8,voucher,150.03,MG,4
1558.0,114.08,credit_card,1672.08,RS,4
28.45,18.3,boleto,93.5,SP,7
28.45,18.3,boleto,93.5,SP,7
28.45,13.0,credit_card,82.9,RJ,4
28.45,13.0,credit_card,82.9,RJ,4
29.45,18.23,credit_card,143.04,SP,3
29.45,18.23,credit_card,143.04,SP,3
29.45,18.23,credit_card,143.04,SP,3
28.45,18.23,credit_card,93.36,SP,5
28.45,18.23,credit_card,93.36,SP,5
29.45,15.1,credit_card,89.1,SP,2
29.45,15.1,credit_card,89.1,SP,2
29.45,12.48,boleto,41.93,MG,2
29.45,12.48,boleto,41.93,MG,2
29.45,13.79,boleto,85.03,RJ,2
28.0,13.79,boleto,85.03,RJ,2
28.45,18.23,credit_card,140.04,SP,4
28.45,18.23,credit_card,140.04,SP,4
28.45,18.23,credit_card,140.04,SP,4
28.45,6.66,boleto,106.78,ES,8
28.45,6.66,boleto,106.78,ES,8
29.9,6.66,boleto,106.78,ES,8
29.45,16.79,credit_card,138.72,SC,3
29.45,16.79,credit_card,138.72,SC,3
29.45,16.79,credit_card,138.72,SC,3
28.45,13.47,boleto,125.75,RJ,5
28.45,13.46,boleto,125.75,RJ,5
28.45,13.47,boleto,125.75,RJ,5
28.45,13.47,credit_card,83.84,RJ,5
28.45,13.47,credit_card,83.84,RJ,5
25.45,13.52,credit_card,116.91,RJ,7
25.45,13.52,credit_card,116.91,RJ,7
25.45,13.52,credit_card,116.91,RJ,7
25.45,22.11,credit_card,142.68,ES,8
25.45,22.11,credit_card,142.68,ES,8
25.45,22.11,credit_card,142.68,ES,8
29.45,12.48,boleto,41.93,MG,2
79.9,19.53,boleto,99.43,SP,3
79.9,19.53,credit_card,99.43,SP,4
79.9,19.53,boleto,99.43,RS,5
79.9,19.53,credit_card,99.43,SP,4
79.9,16.32,credit_card,96.22,PR,3
79.9,18.13,credit_card,98.03,MG,3
79.9,19.53,credit_card,99.43,SP,3
39.9,7.75,credit_card,342.38,SP,8
74.98,23.26,credit_card,342.38,SP,8
74.98,23.26,credit_card,342.38,SP,8
74.98,23.26,credit_card,342.38,SP,8
39.9,22.21,credit_card,62.11,MG,7
39.9,22.21,credit_card,62.11,MG,8
39.9,22.21,credit_card,62.11,RJ,8
39.5,22.06,boleto,61.56,MG,5
39.9,34.15,credit_card,74.05,BA,1
28.9,15.1,credit_card,44.0,SP,1
39.9,15.1,boleto,55.0,SP,2
39.5,15.1,boleto,54.6,SP,1
39.5,18.23,credit_card,57.73,SP,6
39.5,15.1,credit_card,54.6,PR,2
39.5,15.1,credit_card,54.6,SP,3
79.9,23.49,credit_card,103.39,RJ,5
69.9,19.46,boleto,89.36,SP,4
69.9,19.46,voucher,34.8,SP,6
69.9,19.46,credit_card,54.56,SP,6
69.0,22.13,boleto,91.13,RJ,4
64.99,14.77,credit_card,79.76,SP,7
64.99,23.26,credit_card,176.5,SC,7
64.99,23.26,credit_card,176.5,SC,7
319.9,21.43,credit_card,341.33,DF,8
319.9,24.17,credit_card,344.07,BA,6
58.9,22.9,credit_card,148.69,BA,8
43.99,22.9,credit_card,148.69,BA,8
58.9,9.16,boleto,68.06,SP,8
34.5,18.34,credit_card,52.84,RJ,8
15.99,18.23,credit_card,34.22,MG,7
74.99,19.72,credit_card,94.71,MG,8
820.0,46.36,credit_card,866.36,SP,4
958.0,27.76,credit_card,985.76,SP,1
115.0,18.06,credit_card,266.12,RJ,1
115.0,18.06,credit_card,266.12,RJ,1
115.0,23.61,credit_card,138.61,RJ,6
115.0,15.66,credit_card,130.66,MG,6
115.0,23.39,credit_card,138.39,SP,5
115.0,27.54,credit_card,142.54,BA,4
115.0,23.39,credit_card,138.39,SP,3
115.0,27.54,credit_card,142.54,BA,3
115.0,23.39,boleto,138.39,SP,3
115.0,23.39,credit_card,138.39,SP,4
135.0,18.2,boleto,153.2,SP,2
139.0,19.94,credit_card,158.94,SP,4
139.0,16.73,boleto,155.73,SP,2
135.0,19.92,credit_card,154.92,SP,5
115.0,27.54,credit_card,142.54,GO,5
115.0,18.06,credit_card,133.06,SP,2
115.0,57.58,credit_card,172.58,TO,6
199.0,19.27,credit_card,218.27,RJ,5
42.15,18.23,boleto,60.38,SP,4
199.0,24.19,credit_card,223.19,RJ,7
124.0,14.95,credit_card,138.95,MG,5
124.0,19.84,credit_card,143.84,RJ,5
29.9,15.1,credit_card,45.0,SP,2
179.0,104.42,credit_card,283.42,RJ,4
199.0,81.56,boleto,280.56,RN,2
199.0,48.25,credit_card,247.25,SP,5
199.0,45.85,credit_card,244.85,MG,2
169.0,95.76,credit_card,264.76,BA,4
169.0,28.04,credit_card,197.04,SP,4
169.0,48.26,credit_card,217.26,SP,8
185.0,25.6,credit_card,210.6,SP,1
169.0,87.77,credit_card,256.77,MG,7
185.0,45.75,credit_card,230.75,RS,1
169.0,48.26,credit_card,217.26,SP,8
185.0,45.75,credit_card,230.75,RJ,3
179.9,25.57,credit_card,205.47,SP,2
169.0,48.04,boleto,217.04,SP,5
179.9,25.57,boleto,205.47,SP,1
169.0,67.55,credit_card,236.55,RJ,4
179.0,87.84,credit_card,266.84,RJ,8
185.0,25.6,credit_card,210.6,SP,2
185.0,25.6,credit_card,210.6,SP,1
179.0,28.04,boleto,414.08,SP,4
179.0,28.04,boleto,414.08,SP,4
179.0,48.33,credit_card,454.66,SP,8
179.0,48.33,credit_card,454.66,SP,8
169.0,48.26,credit_card,217.26,SP,8
179.0,45.71,credit_card,224.71,MS,2
203.0,49.95,credit_card,252.95,RJ,3
199.0,17.15,credit_card,216.15,SC,2
199.0,27.93,boleto,226.93,CE,1
199.0,23.71,credit_card,222.71,AP,1
517.99,107.87,credit_card,625.86,PI,4
516.49,42.95,credit_card,559.44,RS,2
499.9,47.3,credit_card,547.2,MG,6
416.99,46.72,credit_card,463.71,RJ,7
426.99,36.35,boleto,463.34,RJ,1
426.99,36.35,credit_card,463.34,RJ,1
82.99,14.67,credit_card,292.98,SP,5
82.99,14.67,credit_card,292.98,SP,5
82.99,14.67,credit_card,292.98,SP,5
149.49,9.96,credit_card,159.45,SP,5
153.49,10.49,credit_card,327.96,SP,1
153.49,10.49,credit_card,327.96,SP,1
149.99,20.02,credit_card,170.01,MG,3
156.99,20.07,credit_card,177.06,MG,4
153.49,36.39,boleto,189.88,AL,1
509.99,47.37,credit_card,557.36,RJ,7
333.99,28.66,credit_card,362.65,RJ,2
349.49,28.77,credit_card,378.26,ES,1
327.49,28.61,credit_card,356.1,RJ,2
327.49,37.42,credit_card,364.91,RJ,3
108.99,15.27,credit_card,124.26,SP,2
130.99,18.17,credit_card,149.16,MG,2
85.99,14.0,credit_card,99.99,SP,1
275.49,45.82,credit_card,321.31,MG,6
325.49,45.86,boleto,371.35,RJ,5
56.99,17.65,credit_card,74.64,MG,1
54.99,11.86,credit_card,66.85,SP,4
5.99,7.39,debit_card,13.38,SP,8
12.99,18.23,credit_card,31.22,SC,7
14.99,7.39,credit_card,22.38,SP,7
19.99,15.24,credit_card,35.23,RS,7
35.99,19.44,boleto,55.43,MG,8
209.0,43.74,debit_card,252.74,CE,7
209.0,15.77,credit_card,224.77,SP,7
129.0,14.48,credit_card,143.48,SP,6
129.0,15.21,credit_card,144.21,SP,6
140.0,15.29,credit_card,155.29,SP,6
140.0,14.34,credit_card,100.0,SP,5
140.0,14.34,credit_card,54.34,SP,5
140.0,23.78,boleto,163.78,RJ,7
99.0,14.05,credit_card,113.05,SP,5
109.0,19.95,credit_card,128.95,PR,8
109.0,39.03,credit_card,148.03,CE,7
109.0,19.95,boleto,128.95,MG,7
99.0,14.05,credit_card,113.05,SP,5
129.0,19.87,credit_card,148.87,RJ,4
109.0,19.95,credit_card,128.95,ES,6
109.0,19.95,credit_card,128.95,MG,7
140.0,23.78,credit_card,163.78,ES,7
140.0,12.71,boleto,152.71,SP,8
140.0,23.78,credit_card,163.78,MS,8
140.0,15.29,credit_card,155.29,SP,7
129.0,14.48,credit_card,143.48,SP,8
109.0,19.95,debit_card,128.95,RJ,8
219.0,24.33,credit_card,243.33,RJ,7
459.0,31.99,credit_card,490.99,SP,8
179.0,20.44,credit_card,199.44,MG,6
179.0,14.83,debit_card,193.83,SP,7
139.0,14.55,credit_card,153.55,SP,8
139.0,20.16,boleto,159.16,ES,7
139.0,20.16,credit_card,159.16,DF,7
109.0,14.34,boleto,123.34,SP,7
99.0,14.27,boleto,113.27,SP,6
140.0,14.56,boleto,154.56,SP,8
140.0,20.17,credit_card,160.17,MG,6
219.0,24.11,credit_card,243.11,RS,5
109.0,14.34,credit_card,123.34,SP,6
140.0,15.29,credit_card,155.29,SP,7
159.0,15.2,credit_card,174.2,SP,4
129.0,15.21,credit_card,144.21,SP,8
109.0,14.34,boleto,123.34,SP,8
140.0,14.56,credit_card,154.56,SP,6
89.0,14.2,credit_card,103.2,SP,8
89.0,19.81,boleto,108.81,DF,7
219.0,15.11,credit_card,234.11,SP,8
140.0,14.56,credit_card,154.56,SP,8
149.9,11.15,credit_card,161.05,PR,5
179.9,13.92,credit_card,193.82,SP,6
149.9,14.8,boleto,164.7,MG,1
149.9,14.8,credit_card,164.7,DF,2
149.9,14.81,credit_card,329.42,DF,4
149.9,14.81,credit_card,329.42,DF,4
149.9,16.52,credit_card,166.42,BA,4
149.9,18.33,boleto,168.23,CE,3
149.9,14.81,credit_card,164.71,RS,3
149.9,12.43,credit_card,162.33,BA,5
185.0,19.4,credit_card,204.4,SP,7
185.0,18.23,boleto,203.23,MG,8
185.0,18.23,credit_card,203.23,MG,7
148.0,24.19,credit_card,172.19,MG,7
429.0,38.36,boleto,467.36,MA,2
110.9,15.54,voucher,124.83,SP,2
110.9,15.54,credit_card,1.61,SP,2
110.9,19.75,credit_card,130.65,RS,3
110.9,15.54,boleto,126.44,SP,1
110.9,18.35,boleto,129.25,MS,1
119.9,14.59,credit_card,134.49,SP,2
119.9,21.64,boleto,141.54,GO,1
119.9,16.28,credit_card,272.36,MG,2
119.9,16.28,credit_card,272.36,MG,2
119.9,17.28,credit_card,137.18,RJ,1
119.9,14.59,credit_card,134.49,SP,1
119.9,17.28,credit_card,137.18,RJ,1
289.9,15.78,credit_card,305.68,SP,1
99.9,14.45,credit_card,114.35,SP,1
49.9,15.23,credit_card,65.13,SP,3
49.9,9.09,credit_card,58.99,PR,1
39.9,26.99,credit_card,66.89,SP,3
139.9,16.74,credit_card,156.64,SP,3
29.9,14.1,credit_card,132.0,SP,2
29.9,14.1,credit_card,132.0,SP,2
29.9,14.1,credit_card,132.0,SP,2
109.0,42.84,credit_card,151.84,SP,6
109.0,42.62,credit_card,151.62,SP,6
131.0,58.78,boleto,189.78,SP,5
126.0,38.4,credit_card,164.4,RJ,2
131.0,44.5,credit_card,175.5,SP,4
30.0,13.37,credit_card,43.37,SP,1
96.0,17.92,credit_card,113.92,MG,1
199.0,43.62,credit_card,242.62,SP,2
199.0,43.62,credit_card,242.62,SP,2
49.0,17.6,debit_card,66.6,PR,2
48.0,17.6,boleto,65.6,RJ,1
49.0,17.6,credit_card,66.6,SC,2
48.0,13.37,boleto,61.37,SP,1
49.0,13.37,credit_card,62.37,SP,1
49.0,17.6,credit_card,133.2,MS,2
49.0,17.6,credit_card,133.2,MS,2
68.0,13.5,credit_card,81.5,SP,1
68.0,13.5,credit_card,81.5,SP,1
188.0,74.27,credit_card,262.27,SC,1
196.0,41.36,boleto,237.36,SP,2
188.0,74.27,credit_card,262.27,MG,1
88.0,26.7,credit_card,114.7,PR,4
194.0,45.83,credit_card,239.83,SP,3
59.0,20.9,boleto,79.9,ES,2
169.0,126.65,boleto,295.65,SC,7
59.99,26.44,credit_card,353.09,MG,8
59.99,26.44,credit_card,353.09,MG,8
167.0,13.22,credit_card,353.09,MG,8
59.99,19.61,credit_card,159.2,RS,7
59.99,19.61,credit_card,159.2,RS,7
