,price,freight_value,payment_type,payment_value,order_purchase_timestamp,customer_state,mes_compra,ano_compra,dia_compra
106901,134.17,16.05,credit_card,150.22,2017-01-17 22:34:59,SP,1,2017,17
106905,134.17,13.49,credit_card,147.66,2017-06-01 18:58:41,SP,6,2017,1
106915,89.15,13.64,boleto,102.79,2017-06-16 20:00:57,SP,6,2017,16
106927,78.87,12.89,credit_card,91.76,2017-05-22 15:57:42,SP,5,2017,22
106929,77.7,11.75,credit_card,178.9,2017-07-03 09:21:12,SP,7,2017,3
106930,77.7,11.75,credit_card,178.9,2017-07-03 09:21:12,SP,7,2017,3
106934,103.37,13.28,boleto,116.65,2017-08-12 23:18:08,SP,8,2017,12
106935,77.7,11.75,voucher,89.45,2017-12-27 15:16:42,SP,12,2017,27
106936,75.0,18.83,credit_card,93.83,2017-08-28 14:39:34,SP,8,2017,28
106937,1400.0,25.56,credit_card,1425.56,2017-12-01 01:39:26,SP,12,2017,1
106938,1400.0,25.56,boleto,1425.56,2017-11-24 06:29:43,SP,11,2017,24
106942,1500.0,26.26,credit_card,1526.26,2017-11-02 13:11:26,SP,11,2017,2
106945,2700.0,34.66,credit_card,2734.66,2017-12-02 18:26:35,SP,12,2017,2
106952,1199.9,24.16,credit_card,1224.06,2017-11-06 10:55:03,SP,11,2017,6
106970,77.97,17.26,credit_card,95.23,2017-10-16 19:46:51,SP,10,2017,16
107042,249.9,26.59,credit_card,276.49,2017-06-25 10:33:52,SP,6,2017,25
107092,379.9,15.56,credit_card,395.46,2017-10-31 19:13:01,SP,10,2017,31
107093,139.9,13.32,credit_card,22.9,2017-12-08 11:14:30,SP,12,2017,8
107094,139.9,13.32,voucher,130.32,2017-12-08 11:14:30,SP,12,2017,8
107104,39.9,11.85,credit_card,51.75,2017-09-05 22:14:52,SP,9,2017,5
107130,10.3,14.52,credit_card,24.82,2017-01-20 19:23:11,SP,1,2017,20
107135,67.0,16.23,credit_card,83.23,2017-06-16 15:49:00,SP,6,2017,16
107137,68.9,15.23,boleto,84.13,2017-10-10 18:55:38,SP,10,2017,10
107138,42.9,16.11,credit_card,59.01,2017-08-09 11:32:33,SP,8,2017,9
107142,42.9,16.11,boleto,59.01,2017-07-11 14:45:08,SP,7,2017,11
107149,28.0,14.52,credit_card,42.52,2017-01-16 22:58:11,SP,1,2017,16
107150,28.0,15.1,credit_card,43.1,2017-05-28 15:26:27,SP,5,2017,28
107172,45.0,15.56,boleto,242.24,2017-01-17 09:15:35,SP,1,2017,17
107173,45.0,15.56,boleto,242.24,2017-01-17 09:15:35,SP,1,2017,17
107174,45.0,15.56,boleto,242.24,2017-01-17 09:15:35,SP,1,2017,17
107175,45.0,15.56,boleto,242.24,2017-01-17 09:15:35,SP,1,2017,17
107188,22.9,15.1,credit_card,38.0,2017-09-30 07:30:21,SP,9,2017,30
107210,171.9,16.83,credit_card,188.73,2017-11-28 15:53:29,SP,11,2017,28
107215,19.9,7.78,boleto,55.36,2017-07-18 09:30:46,SP,7,2017,18
107216,19.9,7.78,boleto,55.36,2017-07-18 09:30:46,SP,7,2017,18
107219,102.9,11.93,credit_card,114.83,2017-09-15 16:40:35,SP,9,2017,15
107220,102.9,11.93,credit_card,114.83,2017-09-11 21:17:54,SP,9,2017,11
107225,39.5,7.78,credit_card,141.84,2017-10-26 18:11:21,SP,10,2017,26
107226,39.5,7.78,credit_card,141.84,2017-10-26 18:11:21,SP,10,2017,26
107227,39.5,7.78,credit_card,141.84,2017-10-26 18:11:21,SP,10,2017,26
107228,19.9,7.78,credit_card,9.31,2017-10-24 18:32:24,SP,10,2017,24
107229,19.9,7.78,voucher,46.05,2017-10-24 18:32:24,SP,10,2017,24
107230,19.9,7.78,credit_card,9.31,2017-10-24 18:32:24,SP,10,2017,24
107231,19.9,7.78,voucher,46.05,2017-10-24 18:32:24,SP,10,2017,24
107233,37.25,8.72,credit_card,45.97,2017-02-12 22:20:18,SP,2,2017,12
107242,37.9,7.78,credit_card,45.68,2017-11-24 22:24:43,SP,11,2017,24
107246,39.9,7.78,credit_card,47.68,2017-07-21 15:26:07,SP,7,2017,21
107259,50.9,8.72,credit_card,119.24,2017-09-20 01:27:34,SP,9,2017,20
107260,50.9,8.72,credit_card,119.24,2017-09-20 01:27:34,SP,9,2017,20
107261,50.9,8.72,credit_card,59.62,2017-11-08 10:47:21,SP,11,2017,8
107262,50.9,11.86,credit_card,125.52,2017-06-03 19:59:55,SP,6,2017,3
107263,50.9,11.86,credit_card,125.52,2017-06-03 19:59:55,SP,6,2017,3
107266,9.5,8.72,credit_card,18.22,2017-02-01 15:25:47,SP,2,2017,1
107274,22.3,7.78,boleto,30.08,2017-10-19 08:28:24,SP,10,2017,19
107280,11.9,10.96,boleto,22.86,2017-02-12 20:37:21,SP,2,2017,12
107281,200.5,9.6,credit_card,210.1,2017-06-07 15:47:57,SP,6,2017,7
107286,27.9,7.78,credit_card,35.68,2017-10-29 16:44:39,SP,10,2017,29
107309,41.0,12.48,credit_card,106.96,2017-11-10 13:14:43,SP,11,2017,10
107310,41.0,12.48,credit_card,106.96,2017-11-10 13:14:43,SP,11,2017,10
107314,37.9,8.27,credit_card,46.17,2017-09-25 10:08:28,SP,9,2017,25
107331,467.0,18.38,boleto,485.38,2017-01-18 02:01:36,SP,1,2017,18
107332,177.0,18.53,credit_card,195.53,2017-01-26 15:01:45,SP,1,2017,26
107337,447.0,19.84,boleto,466.84,2017-05-15 15:20:49,SP,5,2017,15
107339,447.0,19.28,credit_card,504.37,2017-04-21 17:49:46,SP,4,2017,21
107369,98.99,17.97,credit_card,116.96,2017-08-31 14:26:57,SP,8,2017,31
107373,98.99,17.97,credit_card,116.96,2017-08-09 14:57:39,SP,8,2017,9
107375,98.99,17.97,boleto,116.96,2017-08-04 13:30:02,SP,8,2017,4
107378,214.5,29.9,voucher,6.46,2017-09-03 12:48:51,SP,9,2017,3
107379,214.5,29.9,credit_card,237.94,2017-09-03 12:48:51,SP,9,2017,3
107380,72.0,17.78,boleto,89.78,2017-10-03 21:36:05,SP,10,2017,3
107390,55.0,25.67,boleto,80.67,2017-11-30 00:28:05,SP,11,2017,30
107391,55.0,17.67,credit_card,72.67,2017-11-03 15:16:50,SP,11,2017,3
107400,55.0,17.67,credit_card,72.67,2017-12-14 19:35:35,SP,12,2017,14
107405,169.99,29.59,credit_card,199.58,2017-08-10 20:02:42,SP,8,2017,10
107409,365.0,28.69,credit_card,393.69,2017-08-29 13:17:06,SP,8,2017,29
107410,75.0,17.81,boleto,92.81,2017-10-13 09:59:35,SP,10,2017,13
107418,599.0,24.59,credit_card,623.59,2017-12-02 09:53:13,SP,12,2017,2
107454,46.9,13.08,boleto,59.98,2017-08-06 16:56:13,SP,8,2017,6
107457,34.9,13.08,boleto,47.98,2017-06-21 16:41:10,SP,6,2017,21
107459,34.9,11.73,credit_card,46.63,2017-05-11 11:03:40,SP,5,2017,11
107463,44.99,13.08,credit_card,51.41,2017-11-25 00:32:14,SP,11,2017,25
107464,44.99,13.08,voucher,6.66,2017-11-25 00:32:14,SP,11,2017,25
107465,44.99,13.08,credit_card,58.07,2017-12-06 18:03:50,SP,12,2017,6
107466,46.99,13.08,credit_card,60.07,2017-08-06 22:22:24,SP,8,2017,6
107469,49.9,8.72,boleto,58.62,2017-12-05 10:29:44,SP,12,2017,5
107470,39.9,15.28,credit_card,55.18,2017-05-07 21:00:57,SP,5,2017,7
107474,19.99,9.34,credit_card,29.33,2017-05-06 10:17:24,SP,5,2017,6
107475,19.99,9.34,credit_card,29.33,2017-05-15 17:16:53,SP,5,2017,15
107478,24.5,8.72,credit_card,33.22,2017-06-18 14:11:37,SP,6,2017,18
107479,24.5,9.34,boleto,33.84,2017-05-24 10:54:15,SP,5,2017,24
107482,42.9,17.06,credit_card,59.96,2017-09-11 20:01:57,SP,9,2017,11
107483,145.0,15.77,credit_card,160.77,2017-11-09 18:22:26,SP,11,2017,9
107494,49.9,14.1,credit_card,64.0,2017-11-27 17:51:59,SP,11,2017,27
107501,49.99,11.85,credit_card,61.84,2017-11-28 13:56:44,SP,11,2017,28
107502,49.99,11.85,credit_card,61.84,2017-10-30 12:06:46,SP,10,2017,30
107504,49.99,11.85,credit_card,61.84,2017-10-11 16:40:26,SP,10,2017,11
107512,44.99,11.85,credit_card,56.84,2017-06-20 12:01:22,SP,6,2017,20
107513,44.99,10.96,credit_card,55.95,2017-02-07 12:47:52,SP,2,2017,7
107515,44.99,10.96,boleto,55.95,2017-04-19 15:02:03,SP,4,2017,19
107516,49.99,11.85,boleto,185.52,2017-11-24 15:22:22,SP,11,2017,24
107517,49.99,11.85,boleto,185.52,2017-11-24 15:22:22,SP,11,2017,24
107518,49.99,11.85,boleto,185.52,2017-11-24 15:22:22,SP,11,2017,24
107520,29.99,10.96,credit_card,40.95,2017-04-26 10:40:08,SP,4,2017,26
107523,249.99,13.14,credit_card,263.13,2017-04-30 19:25:23,SP,4,2017,30
107528,49.39,12.69,boleto,62.08,2017-12-01 17:28:38,SP,12,2017,1
107535,49.39,12.69,credit_card,62.08,2017-11-24 13:05:16,SP,11,2017,24
107538,98.99,16.32,credit_card,115.31,2017-12-08 15:30:50,SP,12,2017,8
107541,98.99,16.32,credit_card,115.31,2017-10-24 10:09:56,SP,10,2017,24
107542,98.99,16.32,credit_card,115.31,2017-10-19 10:24:48,SP,10,2017,19
107549,49.39,12.69,credit_card,62.08,2017-11-24 20:06:59,SP,11,2017,24
107550,49.39,12.69,credit_card,62.08,2017-11-26 11:38:04,SP,11,2017,26
107551,99.99,17.41,credit_card,117.4,2017-11-27 18:44:58,SP,11,2017,27
107566,38.9,7.78,credit_card,93.36,2017-09-05 21:20:12,SP,9,2017,5
107567,38.9,7.78,credit_card,93.36,2017-09-05 21:20:12,SP,9,2017,5
107579,24.9,11.85,credit_card,36.75,2017-11-03 15:14:03,SP,11,2017,3
107581,49.9,7.78,credit_card,57.68,2017-09-06 00:33:14,SP,9,2017,6
107582,49.9,11.85,credit_card,61.75,2017-06-06 19:44:14,SP,6,2017,6
107583,49.9,7.78,credit_card,57.68,2017-06-02 09:06:26,SP,6,2017,2
107584,49.9,7.78,voucher,43.26,2017-08-22 20:04:39,SP,8,2017,22
107585,49.9,7.78,credit_card,14.42,2017-08-22 20:04:39,SP,8,2017,22
107591,24.9,4.67,credit_card,98.04,2017-06-01 19:08:30,SP,6,2017,1
107592,24.9,9.34,credit_card,98.04,2017-06-01 19:08:30,SP,6,2017,1
107593,24.9,9.34,credit_card,98.04,2017-06-01 19:08:30,SP,6,2017,1
107594,24.9,7.78,boleto,32.68,2017-09-16 09:05:54,SP,9,2017,16
107596,54.9,7.78,credit_card,62.68,2017-05-16 08:54:42,SP,5,2017,16
107597,22.4,10.96,credit_card,33.36,2017-01-24 11:41:58,SP,1,2017,24
107601,49.9,11.85,voucher,10.69,2017-05-13 20:17:09,SP,5,2017,13
107602,49.9,11.85,voucher,16.04,2017-05-13 20:17:09,SP,5,2017,13
107603,49.9,11.85,voucher,8.9,2017-05-13 20:17:09,SP,5,2017,13
107604,49.9,11.85,voucher,10.69,2017-05-13 20:17:09,SP,5,2017,13
107605,49.9,11.85,voucher,10.69,2017-05-13 20:17:09,SP,5,2017,13
107606,49.9,11.85,voucher,4.74,2017-05-13 20:17:09,SP,5,2017,13
107609,49.0,7.78,credit_card,56.78,2017-11-20 21:36:39,SP,11,2017,20
107612,19.9,11.85,boleto,31.75,2017-11-13 16:27:09,SP,11,2017,13
107613,19.9,11.85,boleto,31.75,2017-11-13 16:27:09,SP,11,2017,13
107616,24.9,7.78,credit_card,32.68,2017-09-25 04:15:28,SP,9,2017,25
107617,24.9,10.96,credit_card,35.86,2017-04-20 21:03:10,SP,4,2017,20
107619,19.9,10.96,credit_card,30.86,2017-03-14 12:56:50,SP,3,2017,14
107620,49.9,7.78,credit_card,57.68,2017-08-01 10:40:04,SP,8,2017,1
107621,24.9,11.85,credit_card,36.75,2017-11-06 21:04:43,SP,11,2017,6
107625,24.9,10.96,voucher,35.86,2017-04-20 12:22:59,SP,4,2017,20
107626,24.9,8.72,credit_card,67.24,2017-04-28 11:21:09,SP,4,2017,28
107627,24.9,8.72,credit_card,67.24,2017-04-28 11:21:09,SP,4,2017,28
107630,24.9,11.85,credit_card,32.11,2017-08-21 20:49:53,SP,8,2017,21
107631,24.9,11.85,voucher,2.32,2017-08-21 20:49:53,SP,8,2017,21
107632,24.9,11.85,voucher,2.32,2017-08-21 20:49:53,SP,8,2017,21
107634,22.4,7.78,credit_card,30.18,2017-05-19 11:41:16,SP,5,2017,19
107635,64.9,7.78,credit_card,72.68,2017-08-10 11:04:56,SP,8,2017,10
107673,49.99,16.92,voucher,43.92,2017-12-31 17:55:07,SP,12,2017,31
107674,49.99,16.92,credit_card,22.99,2017-12-31 17:55:07,SP,12,2017,31
107682,49.99,17.92,boleto,67.91,2017-11-29 10:51:21,SP,11,2017,29
107686,59.99,17.99,credit_card,77.98,2017-12-19 16:03:33,SP,12,2017,19
107736,1688.0,67.21,credit_card,1755.21,2017-10-01 22:25:26,SP,10,2017,1
107738,1663.0,67.04,credit_card,999.64,2017-09-13 20:49:28,SP,9,2017,13
107739,1663.0,67.04,credit_card,730.4,2017-09-13 20:49:28,SP,9,2017,13
107749,164.89,18.0,boleto,182.89,2017-01-28 14:49:09,SP,1,2017,28
107750,92.8,16.35,credit_card,109.15,2017-02-07 23:15:25,SP,2,2017,7
107756,169.9,14.94,credit_card,184.84,2017-07-17 00:25:55,SP,7,2017,17
107807,32.9,10.96,credit_card,43.86,2017-04-25 22:50:48,SP,4,2017,25
107809,32.9,10.96,credit_card,43.86,2017-05-01 22:55:06,SP,5,2017,1
107810,32.9,10.96,credit_card,43.86,2017-04-16 22:19:23,SP,4,2017,16
107811,32.9,11.85,credit_card,44.75,2017-05-08 09:08:43,SP,5,2017,8
107812,17.9,10.96,credit_card,28.86,2017-02-10 17:43:20,SP,2,2017,10
107813,17.9,10.96,credit_card,28.86,2017-04-15 22:26:39,SP,4,2017,15
107814,37.0,11.74,credit_card,48.74,2017-03-30 20:31:36,SP,3,2017,30
107823,149.99,16.68,voucher,24.22,2017-07-29 12:56:17,SP,7,2017,29
107824,149.99,16.68,voucher,9.46,2017-07-29 12:56:17,SP,7,2017,29
107825,149.99,16.68,voucher,29.43,2017-07-29 12:56:17,SP,7,2017,29
107826,149.99,16.68,voucher,33.46,2017-07-29 12:56:17,SP,7,2017,29
107827,149.99,16.68,credit_card,0.33,2017-07-29 12:56:17,SP,7,2017,29
107828,149.99,16.68,voucher,16.15,2017-07-29 12:56:17,SP,7,2017,29
107829,149.99,16.68,voucher,14.96,2017-07-29 12:56:17,SP,7,2017,29
107830,149.99,16.68,voucher,20.54,2017-07-29 12:56:17,SP,7,2017,29
107831,149.99,16.68,voucher,18.12,2017-07-29 12:56:17,SP,7,2017,29
107834,189.99,16.96,credit_card,206.95,2017-06-14 17:47:53,SP,6,2017,14
107835,189.99,16.96,credit_card,206.95,2017-10-03 20:37:50,SP,10,2017,3
107842,49.9,14.1,credit_card,64.0,2017-12-09 22:28:07,SP,12,2017,9
107849,69.9,14.24,credit_card,84.14,2017-11-26 22:38:33,SP,11,2017,26
107851,55.0,14.14,credit_card,69.14,2017-12-02 12:01:05,SP,12,2017,2
107858,79.0,7.81,boleto,86.81,2017-06-29 17:19:23,SP,6,2017,29
107862,79.9,12.06,credit_card,91.96,2017-12-05 20:11:25,SP,12,2017,5
107864,30.6,7.78,credit_card,38.38,2017-11-28 14:09:58,SP,11,2017,28
107874,201.6,10.23,credit_card,211.83,2017-12-21 16:37:41,SP,12,2017,21
108017,159.99,29.27,boleto,189.26,2017-11-03 04:20:05,SP,11,2017,3
108021,159.99,32.15,credit_card,192.14,2017-10-09 20:39:31,SP,10,2017,9
108025,159.99,29.91,credit_card,189.9,2017-09-10 19:25:55,SP,9,2017,10
108026,159.99,9.23,credit_card,476.99,2017-09-14 11:41:51,SP,9,2017,14
108027,299.0,8.77,credit_card,476.99,2017-09-14 11:41:51,SP,9,2017,14
108031,159.99,32.15,credit_card,192.14,2017-09-18 23:34:58,SP,9,2017,18
108033,139.99,32.01,credit_card,172.0,2017-11-24 17:41:54,SP,11,2017,24
108037,159.99,32.15,credit_card,192.14,2017-09-20 18:14:44,SP,9,2017,20
108038,159.99,32.15,credit_card,192.14,2017-11-14 01:30:11,SP,11,2017,14
108054,159.99,32.15,credit_card,192.14,2017-11-13 23:36:32,SP,11,2017,13
108072,61.0,9.34,credit_card,70.34,2017-09-03 16:48:45,SP,9,2017,3
108073,61.0,9.34,credit_card,70.34,2017-08-21 19:07:53,SP,8,2017,21
108074,61.0,7.03,credit_card,188.92,2017-11-03 20:25:39,SP,11,2017,3
108075,109.0,11.89,credit_card,188.92,2017-11-03 20:25:39,SP,11,2017,3
108080,63.0,0.0,boleto,184.88,2017-09-18 15:56:23,SP,9,2017,18
108081,103.0,18.88,boleto,184.88,2017-09-18 15:56:23,SP,9,2017,18
108082,63.0,9.34,credit_card,72.34,2017-09-15 09:00:06,SP,9,2017,15
108097,139.0,12.25,boleto,151.25,2017-11-24 10:00:54,SP,11,2017,24
108100,260.0,9.08,voucher,81.98,2017-11-19 14:02:16,SP,11,2017,19
108101,260.0,9.08,credit_card,187.1,2017-11-19 14:02:16,SP,11,2017,19
108105,199.0,8.65,credit_card,207.65,2017-08-03 17:22:24,SP,8,2017,3
108106,130.0,12.41,credit_card,142.41,2017-10-24 18:24:22,SP,10,2017,24
108107,49.9,15.1,credit_card,65.0,2017-12-03 18:07:21,SP,12,2017,3
108110,49.9,15.1,credit_card,65.0,2017-12-13 09:29:56,SP,12,2017,13
108111,59.99,15.17,boleto,75.16,2017-11-27 15:59:22,SP,11,2017,27
108112,59.99,15.17,credit_card,75.16,2017-11-05 15:36:10,SP,11,2017,5
108113,59.99,15.17,credit_card,75.16,2017-11-24 19:57:53,SP,11,2017,24
108155,1299.99,58.76,credit_card,1358.75,2017-05-05 20:33:45,SP,5,2017,5
108156,1299.99,67.51,credit_card,1367.5,2017-02-13 18:38:38,SP,2,2017,13
108189,130.0,12.11,credit_card,92.11,2017-10-03 15:46:55,SP,10,2017,3
108190,130.0,12.11,voucher,50.0,2017-10-03 15:46:55,SP,10,2017,3
108197,90.0,27.07,boleto,117.07,2017-10-30 07:49:26,SP,10,2017,30
108199,130.0,12.11,boleto,142.11,2017-09-18 11:50:36,SP,9,2017,18
108201,130.0,8.16,credit_card,138.16,2017-10-23 08:03:09,SP,10,2017,23
108208,69.99,14.66,boleto,84.65,2017-03-12 21:17:57,SP,3,2017,12
108209,69.99,15.24,boleto,85.23,2017-05-22 11:21:49,SP,5,2017,22
108210,69.99,14.24,credit_card,168.46,2017-05-30 02:58:00,SP,5,2017,30
108211,69.99,14.24,credit_card,168.46,2017-05-30 02:58:00,SP,5,2017,30
108212,69.99,14.66,boleto,84.65,2017-03-10 11:26:08,SP,3,2017,10
108213,144.99,15.76,credit_card,160.75,2017-05-19 10:26:04,SP,5,2017,19
108214,144.99,15.76,credit_card,160.75,2017-05-20 12:24:25,SP,5,2017,20
108218,144.99,15.18,boleto,160.17,2017-04-26 20:33:45,SP,4,2017,26
108229,958.99,32.21,credit_card,991.2,2017-04-23 00:01:25,SP,4,2017,23
108232,20.99,14.52,credit_card,35.51,2017-03-31 12:11:02,SP,3,2017,31
108237,37.0,15.1,credit_card,52.1,2017-10-05 15:02:28,SP,10,2017,5
108246,16.0,15.1,credit_card,31.1,2017-06-08 10:20:26,SP,6,2017,8
108254,11.99,7.78,boleto,19.77,2017-12-04 15:36:51,SP,12,2017,4
108256,11.99,3.55,credit_card,42.53,2017-12-18 16:01:04,SP,12,2017,18
108257,14.99,12.0,credit_card,42.53,2017-12-18 16:01:04,SP,12,2017,18
108267,81.9,11.78,credit_card,93.68,2017-07-12 17:39:39,SP,7,2017,12
108290,14.99,7.78,credit_card,45.54,2017-08-03 16:29:09,SP,8,2017,3
108291,14.99,7.78,credit_card,45.54,2017-08-03 16:29:09,SP,8,2017,3
108306,80.99,11.77,boleto,92.76,2017-12-27 21:42:55,SP,12,2017,27
108318,21.99,13.37,credit_card,35.36,2017-12-04 11:48:54,SP,12,2017,4
108320,21.99,8.72,boleto,122.84,2017-06-22 16:48:22,SP,6,2017,22
108321,21.99,8.72,boleto,122.84,2017-06-22 16:48:22,SP,6,2017,22
108322,21.99,8.72,boleto,122.84,2017-06-22 16:48:22,SP,6,2017,22
108323,21.99,8.72,boleto,122.84,2017-06-22 16:48:22,SP,6,2017,22
108329,4.2,11.85,voucher,14.79,2017-10-31 10:16:22,SP,10,2017,31
108330,4.2,11.85,credit_card,1.26,2017-10-31 10:16:22,SP,10,2017,31
108331,34.08,8.72,boleto,42.8,2017-08-04 06:36:20,SP,8,2017,4
108334,2.29,7.78,credit_card,10.07,2017-09-13 19:13:20,SP,9,2017,13
108337,49.9,17.6,boleto,67.5,2017-12-06 12:41:52,SP,12,2017,6
108340,32.9,15.1,boleto,48.0,2017-08-27 23:06:38,SP,8,2017,27
108370,24.0,7.78,boleto,127.12,2017-08-10 09:31:59,SP,8,2017,10
108371,24.0,7.78,boleto,127.12,2017-08-10 09:31:59,SP,8,2017,10
108372,24.0,7.78,boleto,127.12,2017-08-10 09:31:59,SP,8,2017,10
108373,24.0,7.78,boleto,127.12,2017-08-10 09:31:59,SP,8,2017,10
108389,39.9,12.48,credit_card,52.38,2017-07-09 14:42:48,SP,7,2017,9
108399,39.9,12.48,boleto,52.38,2017-11-02 13:24:21,SP,11,2017,2
108406,39.9,12.23,debit_card,156.39,2017-11-27 12:41:22,SP,11,2017,27
108407,39.9,12.23,debit_card,156.39,2017-11-27 12:41:22,SP,11,2017,27
108408,39.9,12.23,debit_card,156.39,2017-11-27 12:41:22,SP,11,2017,27
108428,69.0,15.59,credit_card,84.59,2017-04-25 22:22:31,SP,4,2017,25
108437,55.0,13.41,boleto,68.41,2017-12-04 14:47:16,SP,12,2017,4
108440,49.0,12.48,credit_card,61.48,2017-07-08 08:46:27,SP,7,2017,8
108446,55.0,13.41,credit_card,68.41,2017-08-24 22:01:40,SP,8,2017,24
108456,47.0,11.74,credit_card,58.74,2017-03-03 13:19:35,SP,3,2017,3
108460,47.0,11.74,credit_card,58.74,2017-01-20 19:33:29,SP,1,2017,20
108461,47.0,9.94,boleto,56.94,2017-07-18 11:46:06,SP,7,2017,18
108465,69.0,13.5,credit_card,165.0,2017-05-31 22:39:38,SP,5,2017,31
108466,69.0,13.5,credit_card,165.0,2017-05-31 22:39:38,SP,5,2017,31
108475,89.0,39.51,boleto,257.02,2017-02-08 12:55:23,SP,2,2017,8
108476,89.0,39.51,boleto,257.02,2017-02-08 12:55:23,SP,2,2017,8
108479,34.9,12.93,credit_card,47.83,2017-01-07 00:34:47,SP,1,2017,7
108481,59.0,14.18,credit_card,73.18,2017-03-30 17:48:08,SP,3,2017,30
108516,64.02,14.2,credit_card,78.22,2017-12-05 06:57:41,SP,12,2017,5
108522,55.65,15.14,boleto,70.79,2017-12-15 11:44:37,SP,12,2017,15
108541,187.9,16.43,credit_card,204.33,2017-02-17 15:29:41,SP,2,2017,17
108547,43.0,16.11,credit_card,59.11,2017-05-22 23:13:13,SP,5,2017,22
108549,139.0,21.81,credit_card,160.81,2017-07-04 10:50:11,SP,7,2017,4
108560,49.7,16.11,credit_card,65.81,2017-06-23 07:15:39,SP,6,2017,23
108581,8.9,15.1,credit_card,24.0,2017-06-10 02:09:35,SP,6,2017,10
108589,89.0,12.12,credit_card,101.12,2017-08-28 20:24:53,SP,8,2017,28
108590,54.9,11.88,boleto,66.78,2017-08-06 18:41:27,SP,8,2017,6
108594,89.0,11.23,boleto,100.23,2017-04-24 09:14:06,SP,4,2017,24
108599,39.0,10.96,credit_card,49.96,2017-02-19 07:07:30,SP,2,2017,19
108615,59.9,16.67,debit_card,76.57,2017-11-27 19:30:54,SP,11,2017,27
108647,49.99,11.73,boleto,61.72,2017-10-08 15:03:41,SP,10,2017,8
108656,779.99,26.47,credit_card,806.46,2017-11-24 15:08:20,SP,11,2017,24
108659,49.99,11.73,credit_card,61.72,2017-10-04 15:11:59,SP,10,2017,4
108669,34.6,15.1,boleto,49.7,2017-08-20 13:13:37,SP,8,2017,20
108670,99.7,15.45,credit_card,115.15,2017-06-07 23:32:10,SP,6,2017,7
108682,99.7,15.45,credit_card,115.15,2017-07-21 18:22:29,SP,7,2017,21
108689,99.7,15.45,boleto,115.15,2017-05-17 14:35:22,SP,5,2017,17
108691,99.7,15.45,credit_card,99.84,2017-06-27 11:03:53,SP,6,2017,27
108692,99.7,15.45,voucher,15.31,2017-06-27 11:03:53,SP,6,2017,27
108699,34.7,15.1,boleto,49.8,2017-08-15 12:44:28,SP,8,2017,15
108701,27.9,10.96,boleto,38.86,2017-02-09 21:19:01,SP,2,2017,9
108706,168.0,15.94,credit_card,183.94,2017-03-16 15:40:51,SP,3,2017,16
108709,120.0,16.05,credit_card,136.05,2017-03-03 10:17:51,SP,3,2017,3
108723,47.9,15.1,credit_card,63.0,2017-11-28 09:34:19,SP,11,2017,28
108730,52.9,15.12,boleto,68.02,2017-12-22 10:43:45,SP,12,2017,22
108762,129.9,17.75,credit_card,147.65,2017-03-20 09:38:06,SP,3,2017,20
108763,129.9,17.75,credit_card,147.65,2017-04-19 08:46:45,SP,4,2017,19
108766,59.0,28.6,boleto,87.6,2017-04-25 22:49:50,SP,4,2017,25
108769,69.0,33.84,credit_card,102.84,2017-09-15 17:27:08,SP,9,2017,15
108770,79.0,33.91,credit_card,112.91,2017-06-01 11:43:41,SP,6,2017,1
108780,29.9,16.11,credit_card,46.01,2017-10-15 23:06:38,SP,10,2017,15
108792,89.99,17.37,voucher,100.0,2017-02-15 09:34:07,SP,2,2017,15
108793,89.99,17.37,credit_card,7.36,2017-02-15 09:34:07,SP,2,2017,15
108795,29.99,17.6,credit_card,47.59,2017-05-15 17:58:25,SP,5,2017,15
108803,45.0,17.6,credit_card,62.6,2017-11-19 16:35:17,SP,11,2017,19
108805,59.9,20.91,credit_card,80.81,2017-06-07 17:24:53,SP,6,2017,7
108806,58.9,15.16,credit_card,74.06,2017-10-12 04:36:32,SP,10,2017,12
108808,59.9,20.91,debit_card,80.81,2017-08-26 17:43:30,SP,8,2017,26
108831,44.9,11.73,boleto,56.63,2017-10-10 20:23:53,SP,10,2017,10
108832,28.9,12.69,boleto,41.59,2017-07-05 17:24:19,SP,7,2017,5
108834,89.9,9.19,credit_card,99.09,2017-09-29 17:42:48,SP,9,2017,29
108846,17.9,14.1,credit_card,32.0,2017-06-01 12:48:34,SP,6,2017,1
108849,22.68,15.1,credit_card,39.52,2017-06-29 15:54:58,SP,6,2017,29
108883,279.0,28.27,credit_card,307.27,2017-06-10 19:03:23,SP,6,2017,10
108903,136.0,12.16,credit_card,148.16,2017-05-28 21:29:35,SP,5,2017,28
108904,136.0,14.72,boleto,150.72,2017-03-16 20:54:44,SP,3,2017,16
108905,138.9,14.74,credit_card,153.64,2017-03-16 14:20:09,SP,3,2017,16
108906,211.0,15.25,credit_card,226.25,2017-02-10 09:27:35,SP,2,2017,10
108908,239.8,15.45,credit_card,255.25,2017-02-01 14:39:07,SP,2,2017,1
108909,64.0,11.73,credit_card,75.73,2017-05-18 18:01:52,SP,5,2017,18
108921,39.9,14.52,credit_card,54.42,2017-05-03 13:31:27,SP,5,2017,3
108922,39.9,15.1,credit_card,55.0,2017-05-24 11:15:13,SP,5,2017,24
108923,39.9,14.1,boleto,54.0,2017-05-25 14:33:46,SP,5,2017,25
108924,39.9,15.1,credit_card,55.0,2017-05-11 12:29:55,SP,5,2017,11
108925,46.9,14.1,credit_card,61.0,2017-06-05 12:57:58,SP,6,2017,5
